value,pos
33.49207,1876
33.49632,1877
33.49647,1878
33.51327,1879
33.52665,1880
33.52902,1881
33.52902,1882
33.52907,1883
33.53716,1884
33.5481,1885
33.5481,1886
33.5481,1887
33.5515,1888
33.56734,1889
33.5749,1890
33.57515,1891
33.57717,1892
33.57738,1893
33.57738,1894
33.57738,1895
33.57738,1896
33.57738,1897
33.57738,1898
33.57738,1899
33.57738,1900
33.57738,1901
33.57738,1902
33.57738,1903
33.57738,1904
33.57738,1905
33.57738,1906
33.57738,1907
33.57738,1908
33.57738,1909
33.57738,1910
33.57738,1911
33.57738,1912
33.57738,1913
33.57738,1914
33.57738,1915
33.57738,1916
33.57738,1917
33.57738,1918
33.57738,1919
33.57738,1920
33.57738,1921
33.57738,1922
33.57738,1923
33.57738,1924
33.57738,1925
33.57747,1926
33.58031,1927
33.60188,1928
33.60994,1929
33.61003,1930
33.61697,1931
33.62188,1932
33.62636,1933
33.62666,1934
33.6334,1935
33.63447,1936
33.64314,1937
33.64562,1938
33.65982,1939
33.67339,1940
33.68306,1941
33.692,1942
33.70016,1943
33.70612,1944
33.71127,1945
33.72307,1946
33.72564,1947
33.74152,1948
33.75411,1949
33.76526,1950
33.77128,1951
33.7801,1952
33.78057,1953
33.78482,1954
33.7868,1955
33.79721,1956
33.79827,1957
33.80595,1958
33.80929,1959
33.80929,1960
33.80929,1961
33.80929,1962
33.80929,1963
33.80929,1964
33.80929,1965
33.80929,1966
33.81209,1967
33.83057,1968
33.84435,1969
33.86285,1970
33.86285,1971
33.86987,1972
33.89149,1973
33.89719,1974
33.89795,1975
33.9158,1976
33.91667,1977
33.91958,1978
33.92659,1979
33.9378,1980
33.95022,1981
33.96069,1982
33.96328,1983
33.96328,1984
33.97428,1985
33.98435,1986
33.98725,1987
33.99627,1988
33.99631,1989
34.00445,1990
34.01019,1991
34.01753,1992
34.02386,1993
34.03557,1994
34.03557,1995
34.03557,1996
34.03844,1997
34.06025,1998
34.07497,1999
34.07742,2000
34.08333,2001
34.08333,2002
34.09435,2003
34.10547,2004
34.1369,2005
34.15042,2006
34.16606,2007
34.16667,2008
34.17187,2009
34.18456,2010
34.18521,2011
34.1962,2012
34.19678,2013
34.20128,2014
34.20881,2015
34.20936,2016
34.21154,2017
34.2214,2018
34.22296,2019
34.23885,2020
34.24408,2021
34.2571,2022
34.26308,2023
34.27049,2024
34.27078,2025
34.27078,2026
34.27304,2027
34.27711,2028
34.27946,2029
34.2811,2030
34.29409,2031
34.29595,2032
34.30922,2033
34.3111,2034
34.32783,2035
34.32981,2036
34.34378,2037
34.34651,2038
34.34664,2039
34.35105,2040
34.35105,2041
34.35105,2042
34.35105,2043
34.35195,2044
34.35576,2045
34.35695,2046
34.35983,2047
34.36383,2048
34.36661,2049
34.37391,2050
34.39795,2051
34.39795,2052
34.39802,2053
34.40009,2054
34.40268,2055
34.40447,2056
34.41667,2057
34.4242,2058
34.4242,2059
34.4242,2060
34.43072,2061
34.44085,2062
34.44718,2063
34.44741,2064
34.44741,2065
34.44741,2066
34.45143,2067
34.47208,2068
34.478,2069
34.4967,2070
34.52472,2071
34.52755,2072
34.52934,2073
34.53332,2074
34.55538,2075
34.56359,2076
34.5638,2077
34.57437,2078
34.59043,2079
34.60332,2080
34.60718,2081
34.6097,2082
34.61366,2083
34.61445,2084
34.6225,2085
34.62624,2086
34.63593,2087
34.63593,2088
34.63955,2089
34.64176,2090
34.64692,2091
34.64984,2092
34.65818,2093
34.66394,2094
34.693,2095
34.69517,2096
34.70015,2097
34.70162,2098
34.70973,2099
34.71771,2100
34.72775,2101
34.73589,2102
34.73661,2103
34.75639,2104
34.76303,2105
34.77989,2106
34.78471,2107
34.79177,2108
34.79289,2109
34.81141,2110
34.81141,2111
34.81231,2112
34.81638,2113
34.81638,2114
34.81638,2115
34.81773,2116
34.81773,2117
34.81773,2118
34.8181,2119
34.81897,2120
34.83052,2121
34.83062,2122
34.833,2123
34.83333,2124
34.83765,2125
34.84446,2126
34.85871,2127
34.87619,2128
34.87636,2129
34.90123,2130
34.90643,2131
34.92318,2132
34.92318,2133
34.92494,2134
34.9271,2135
34.92873,2136
34.9357,2137
34.93921,2138
34.94347,2139
34.95521,2140
34.97166,2141
34.9785,2142
34.97991,2143
34.99606,2144
35,2145
35.00859,2146
35.01289,2147
35.01747,2148
35.01841,2149
35.02273,2150
35.02273,2151
35.02356,2152
35.02921,2153
35.03249,2154
35.03735,2155
35.03915,2156
35.04513,2157
35.04861,2158
35.05648,2159
35.05648,2160
35.06117,2161
35.07759,2162
35.08029,2163
35.08256,2164
35.09948,2165
35.10595,2166
35.12073,2167
35.1383,2168
35.1444,2169
35.14543,2170
35.14609,2171
35.14988,2172
35.15241,2173
35.15241,2174
35.15252,2175
35.15252,2176
35.16667,2177
35.17779,2178
35.20018,2179
35.20988,2180
35.21184,2181
35.21938,2182
35.21938,2183
35.25728,2184
35.27138,2185
35.2774,2186
35.28412,2187
35.28965,2188
35.28965,2189
35.29331,2190
35.29822,2191
35.29837,2192
35.30285,2193
35.30414,2194
35.31608,2195
35.32221,2196
35.32221,2197
35.32252,2198
35.33185,2199
35.34111,2200
35.34111,2201
35.34139,2202
35.34594,2203
35.3524,2204
35.37995,2205
35.38708,2206
35.39136,2207
35.39488,2208
35.39978,2209
35.41354,2210
35.41354,2211
35.41354,2212
35.41354,2213
35.41354,2214
35.41354,2215
35.41667,2216
35.41953,2217
35.42163,2218
35.43012,2219
35.45123,2220
35.45805,2221
35.46794,2222
35.46899,2223
35.47524,2224
35.48782,2225
35.5,2226
35.51624,2227
35.52378,2228
35.52458,2229
35.52458,2230
35.53963,2231
35.54578,2232
35.55301,2233
35.56057,2234
35.56471,2235
35.57013,2236
35.57033,2237
35.57121,2238
35.60204,2239
35.60743,2240
35.61882,2241
35.62088,2242
35.62088,2243
35.63102,2244
35.63362,2245
35.63435,2246
35.63774,2247
35.63821,2248
35.64364,2249
35.68169,2250
35.68899,2251
35.69171,2252
35.70053,2253
35.70115,2254
35.70796,2255
35.70978,2256
35.71718,2257
35.72698,2258
35.76284,2259
35.76881,2260
35.7815,2261
35.78874,2262
35.78912,2263
35.82005,2264
35.83333,2265
35.85233,2266
35.86558,2267
35.87129,2268
35.88164,2269
35.89398,2270
35.91241,2271
35.91259,2272
35.92437,2273
35.93149,2274
35.93915,2275
35.96373,2276
35.96674,2277
35.96954,2278
35.97298,2279
35.98499,2280
35.99493,2281
35.99585,2282
35.99712,2283
36,2284
36,2285
36.005,2286
36.00541,2287
36.01537,2288
36.01574,2289
36.0395,2290
36.03995,2291
36.04659,2292
36.05324,2293
36.0565,2294
36.05855,2295
36.06323,2296
36.07955,2297
36.08888,2298
36.0915,2299
36.09391,2300
36.12017,2301
36.13475,2302
36.14768,2303
36.15538,2304
36.16269,2305
36.16436,2306
36.17026,2307
36.18254,2308
36.19328,2309
36.19556,2310
36.2145,2311
36.22056,2312
36.22056,2313
36.23105,2314
36.23572,2315
36.25542,2316
36.2638,2317
36.27676,2318
36.28127,2319
36.28256,2320
36.28409,2321
36.28409,2322
36.29338,2323
36.3039,2324
36.31951,2325
36.3247,2326
36.32963,2327
36.33105,2328
36.33713,2329
36.33754,2330
36.34636,2331
36.34734,2332
36.35406,2333
36.35461,2334
36.35461,2335
36.365,2336
36.37035,2337
36.37272,2338
36.39742,2339
36.39977,2340
36.40156,2341
36.40832,2342
36.40914,2343
36.41162,2344
36.42021,2345
36.42784,2346
36.42972,2347
36.4302,2348
36.44027,2349
36.44812,2350
36.45196,2351
36.45228,2352
36.46185,2353
36.46532,2354
36.46873,2355
36.47054,2356
36.4827,2357
36.49935,2358
36.50649,2359
36.50746,2360
36.50868,2361
36.50901,2362
36.50993,2363
36.51498,2364
36.52082,2365
36.52635,2366
36.52672,2367
36.52966,2368
36.54609,2369
36.55117,2370
36.55254,2371
36.55581,2372
36.55612,2373
36.56041,2374
36.5656,2375
36.5656,2376
36.56608,2377
36.57503,2378
36.57664,2379
36.58617,2380
36.58971,2381
36.59153,2382
36.59155,2383
36.5933,2384
36.60934,2385
36.61162,2386
36.6123,2387
36.6123,2388
36.6123,2389
36.61729,2390
36.61832,2391
36.62123,2392
36.62786,2393
36.62786,2394
36.63676,2395
36.64146,2396
36.66002,2397
36.66166,2398
36.66274,2399
36.67801,2400
36.68807,2401
36.69003,2402
36.69003,2403
36.69003,2404
36.69277,2405
36.69508,2406
36.69861,2407
36.701,2408
36.71431,2409
36.73792,2410
36.74059,2411
36.74464,2412
36.75746,2413
36.76862,2414
36.77323,2415
36.77657,2416
36.77895,2417
36.79508,2418
36.79738,2419
36.79744,2420
36.82002,2421
36.83107,2422
36.84872,2423
36.84972,2424
36.85182,2425
36.85908,2426
36.85908,2427
36.85908,2428
36.85908,2429
36.85908,2430
36.87036,2431
36.87835,2432
36.88335,2433
36.88666,2434
36.89163,2435
36.8924,2436
36.89325,2437
36.89903,2438
36.8999,2439
36.90843,2440
36.91365,2441
36.93123,2442
36.94002,2443
36.94002,2444
36.94172,2445
36.94172,2446
36.95289,2447
36.95982,2448
36.96351,2449
36.96786,2450
36.96925,2451
36.97299,2452
36.98194,2453
36.9864,2454
36.99062,2455
36.99177,2456
36.99942,2457
37.00525,2458
37.00699,2459
37.00828,2460
37.01461,2461
37.02718,2462
37.02718,2463
37.02718,2464
37.02771,2465
37.0325,2466
37.04191,2467
37.04704,2468
37.06894,2469
37.07,2470
37.07462,2471
37.07765,2472
37.1026,2473
37.11928,2474
37.153,2475
37.15711,2476
37.15849,2477
37.17694,2478
37.1808,2479
37.18241,2480
37.19861,2481
37.21402,2482
37.21402,2483
37.21402,2484
37.21402,2485
37.21402,2486
37.21402,2487
37.21419,2488
37.21419,2489
37.21693,2490
37.21731,2491
37.21899,2492
37.22423,2493
37.24141,2494
37.24307,2495
37.25462,2496
37.26185,2497
37.264,2498
37.26517,2499
37.26672,2500
37.27102,2501
37.27102,2502
37.29498,2503
37.29674,2504
37.3047,2505
37.30676,2506
37.31195,2507
37.3195,2508
37.32012,2509
37.3217,2510
37.33236,2511
37.33236,2512
37.33333,2513
37.34124,2514
37.35354,2515
37.35776,2516
37.35792,2517
37.36636,2518
37.36793,2519
37.37386,2520
37.37725,2521
37.38311,2522
37.3866,2523
37.39655,2524
37.40013,2525
37.40288,2526
37.40765,2527
37.41667,2528
37.42159,2529
37.42571,2530
37.42679,2531
37.43071,2532
37.43344,2533
37.46322,2534
37.48334,2535
37.48776,2536
37.49295,2537
37.49295,2538
37.49295,2539
37.49295,2540
37.49295,2541
37.49295,2542
37.49295,2543
37.49375,2544
37.49652,2545
37.4968,2546
37.5,2547
37.5,2548
37.5,2549
37.5045,2550
37.50946,2551
37.5147,2552
37.52382,2553
37.54033,2554
37.54411,2555
37.54644,2556
37.55382,2557
37.58049,2558
37.58728,2559
37.58794,2560
37.5881,2561
37.58948,2562
37.60963,2563
37.61753,2564
37.61917,2565
37.62206,2566
37.62495,2567
37.62586,2568
37.62626,2569
37.6471,2570
37.64978,2571
37.65575,2572
37.6636,2573
37.67233,2574
37.67244,2575
37.67616,2576
37.68142,2577
37.68159,2578
37.6918,2579
37.69803,2580
37.70909,2581
37.71158,2582
37.71419,2583
37.71999,2584
37.73287,2585
37.74178,2586
37.7421,2587
37.7485,2588
37.75734,2589
37.76417,2590
37.76547,2591
37.77871,2592
37.78598,2593
37.79239,2594
37.79239,2595
37.79483,2596
37.79653,2597
37.80402,2598
37.80409,2599
37.81013,2600
37.81032,2601
37.8111,2602
37.81478,2603
37.81619,2604
37.82258,2605
37.83932,2606
37.84093,2607
37.84115,2608
37.84512,2609
37.86488,2610
37.8682,2611
37.8748,2612
37.8751,2613
37.87602,2614
37.88027,2615
37.88885,2616
37.89817,2617
37.89881,2618
37.91136,2619
37.91316,2620
37.94374,2621
37.94445,2622
37.9459,2623
37.97076,2624
37.97291,2625
37.97365,2626
37.97539,2627
37.97867,2628
37.99082,2629
37.9939,2630
37.9939,2631
37.99487,2632
37.99679,2633
38.01587,2634
38.01601,2635
38.01837,2636
38.02043,2637
38.02412,2638
38.02523,2639
38.04269,2640
38.05571,2641
38.06263,2642
38.06295,2643
38.06295,2644
38.07129,2645
38.07717,2646
38.07976,2647
38.08226,2648
38.08333,2649
38.08802,2650
38.10152,2651
38.11419,2652
38.11921,2653
38.11939,2654
38.1206,2655
38.12237,2656
38.12259,2657
38.12398,2658
38.14732,2659
38.15033,2660
38.15544,2661
38.15544,2662
38.15621,2663
38.15842,2664
38.16114,2665
38.16114,2666
38.16566,2667
38.16667,2668
38.18137,2669
38.18137,2670
38.18491,2671
38.18968,2672
38.19664,2673
38.20281,2674
38.20281,2675
38.20281,2676
38.20365,2677
38.20374,2678
38.20548,2679
38.20659,2680
38.22649,2681
38.22761,2682
38.22761,2683
38.22761,2684
38.22761,2685
38.23715,2686
38.23927,2687
38.24035,2688
38.2499,2689
38.25,2690
38.26167,2691
38.26931,2692
38.28009,2693
38.28218,2694
38.28419,2695
38.2854,2696
38.29476,2697
38.29508,2698
38.29508,2699
38.29508,2700
38.29862,2701
38.29881,2702
38.30773,2703
38.3102,2704
38.3102,2705
38.3102,2706
38.3102,2707
38.3102,2708
38.3102,2709
38.31145,2710
38.33304,2711
38.34267,2712
38.35802,2713
38.36785,2714
38.37561,2715
38.37561,2716
38.37561,2717
38.37645,2718
38.37822,2719
38.39933,2720
38.41266,2721
38.41667,2722
38.42048,2723
38.42048,2724
38.42707,2725
38.43402,2726
38.4358,2727
38.43973,2728
38.45614,2729
38.45614,2730
38.45614,2731
38.45627,2732
38.46125,2733
38.46709,2734
38.46709,2735
38.47689,2736
38.48278,2737
38.48969,2738
38.5,2739
38.52211,2740
38.52254,2741
38.52649,2742
38.53199,2743
38.53203,2744
38.53984,2745
38.54269,2746
38.54538,2747
38.55256,2748
38.55256,2749
38.5533,2750
38.5533,2751
38.56676,2752
38.57544,2753
38.57544,2754
38.58036,2755
38.58333,2756
38.59895,2757
38.60227,2758
38.60329,2759
38.60747,2760
38.61224,2761
38.62593,2762
38.63391,2763
38.63674,2764
38.64637,2765
38.64637,2766
38.64802,2767
38.64802,2768
38.65596,2769
38.65856,2770
38.66221,2771
38.66667,2772
38.6717,2773
38.67199,2774
38.67428,2775
38.67473,2776
38.6759,2777
38.68415,2778
38.68726,2779
38.68771,2780
38.68771,2781
38.70334,2782
38.70476,2783
38.71438,2784
38.72248,2785
38.72975,2786
38.73096,2787
38.73566,2788
38.73716,2789
38.75,2790
38.75,2791
38.75292,2792
38.75457,2793
38.76488,2794
38.77238,2795
38.78464,2796
38.8029,2797
38.80701,2798
38.81421,2799
38.82147,2800
38.82232,2801
38.82418,2802
38.83333,2803
38.83333,2804
38.83333,2805
38.83687,2806
38.85163,2807
38.85177,2808
38.85899,2809
38.88003,2810
38.88331,2811
38.88381,2812
38.88385,2813
38.90565,2814
38.91667,2815
38.92557,2816
38.92745,2817
38.93165,2818
38.93323,2819
38.9337,2820
38.93723,2821
38.9393,2822
38.95277,2823
38.95383,2824
38.95383,2825
38.96043,2826
38.96759,2827
38.97041,2828
38.97134,2829
38.97469,2830
38.97493,2831
38.97921,2832
38.98812,2833
38.99012,2834
39,2835
39,2836
39.01671,2837
39.01967,2838
39.03087,2839
39.03731,2840
39.04399,2841
39.04857,2842
39.07869,2843
39.08094,2844
39.0829,2845
39.08725,2846
39.09296,2847
39.0936,2848
39.09971,2849
39.10648,2850
39.10648,2851
39.11591,2852
39.12374,2853
39.12866,2854
39.13632,2855
39.14225,2856
39.14225,2857
39.14225,2858
39.14225,2859
39.1449,2860
39.14701,2861
39.15042,2862
39.15184,2863
39.16134,2864
39.16547,2865
39.16585,2866
39.16667,2867
39.16667,2868
39.17162,2869
39.17321,2870
39.17321,2871
39.18389,2872
39.19309,2873
39.19802,2874
39.20368,2875
39.20368,2876
39.20368,2877
39.20452,2878
39.21494,2879
39.21511,2880
39.21757,2881
39.21811,2882
39.21811,2883
39.22013,2884
39.23364,2885
39.23588,2886
39.25466,2887
39.25717,2888
39.26126,2889
39.27007,2890
39.27184,2891
39.28095,2892
39.28114,2893
39.29564,2894
39.29835,2895
39.30102,2896
39.31652,2897
39.31678,2898
39.31678,2899
39.31678,2900
39.31678,2901
39.32309,2902
39.33047,2903
39.34034,2904
39.35491,2905
39.36015,2906
39.36217,2907
39.36524,2908
39.37352,2909
39.3759,2910
39.38195,2911
39.40477,2912
39.40579,2913
39.40791,2914
39.41619,2915
39.42913,2916
39.4295,2917
39.43645,2918
39.4367,2919
39.45149,2920
39.45892,2921
39.45937,2922
39.46122,2923
39.46246,2924
39.46246,2925
39.47189,2926
39.47256,2927
39.48328,2928
39.49108,2929
39.49673,2930
39.5,2931
39.50654,2932
39.50924,2933
39.51754,2934
39.52943,2935
39.52943,2936
39.52943,2937
39.52943,2938
39.52943,2939
39.52943,2940
39.5312,2941
39.53748,2942
39.53774,2943
39.54406,2944
39.54733,2945
39.55665,2946
39.56182,2947
39.56808,2948
39.56808,2949
39.5717,2950
39.57234,2951
39.57682,2952
39.5802,2953
39.58195,2954
39.58333,2955
39.58333,2956
39.58633,2957
39.58633,2958
39.58978,2959
39.59306,2960
39.59357,2961
39.59783,2962
39.60543,2963
39.6085,2964
39.61096,2965
39.61113,2966
39.61832,2967
39.63146,2968
39.63146,2969
39.63205,2970
39.63829,2971
39.64357,2972
39.64537,2973
39.64801,2974
39.65023,2975
39.66244,2976
39.66589,2977
39.66589,2978
39.66667,2979
39.66667,2980
39.67849,2981
39.67946,2982
39.68558,2983
39.68895,2984
39.69277,2985
39.69556,2986
39.69578,2987
39.70438,2988
39.70706,2989
39.71134,2990
39.71647,2991
39.71837,2992
39.72862,2993
39.731,2994
39.73277,2995
39.73277,2996
39.76588,2997
39.76626,2998
39.77253,2999
39.77362,3000
39.779,3001
39.78091,3002
39.78178,3003
39.78203,3004
39.78203,3005
39.78595,3006
39.79017,3007
39.79465,3008
39.79886,3009
39.80141,3010
39.82139,3011
39.83333,3012
39.84418,3013
39.8466,3014
39.8524,3015
39.86355,3016
39.87498,3017
39.8787,3018
39.88636,3019
39.89552,3020
39.89992,3021
39.90376,3022
39.91402,3023
39.91592,3024
39.91667,3025
39.91956,3026
39.9269,3027
39.9269,3028
39.94284,3029
39.94505,3030
39.95405,3031
39.95677,3032
39.95911,3033
39.95964,3034
39.97156,3035
39.972,3036
39.97458,3037
39.97839,3038
39.9826,3039
39.99494,3040
39.99879,3041
40.00787,3042
40.00918,3043
40.01722,3044
40.02527,3045
40.03104,3046
40.03344,3047
40.04003,3048
40.04003,3049
40.04339,3050
40.05241,3051
40.05923,3052
40.0831,3053
40.09984,3054
40.10449,3055
40.10657,3056
40.10657,3057
40.10657,3058
40.10657,3059
40.1107,3060
40.1149,3061
40.11775,3062
40.12166,3063
40.12828,3064
40.13324,3065
40.1423,3066
40.14306,3067
40.14456,3068
40.15205,3069
40.156,3070
40.156,3071
40.15832,3072
40.16226,3073
40.1632,3074
40.16667,3075
40.17141,3076
40.17145,3077
40.17689,3078
40.18845,3079
40.19204,3080
40.19204,3081
40.19295,3082
40.19805,3083
40.20316,3084
40.20642,3085
40.22089,3086
40.24411,3087
40.24411,3088
40.25,3089
40.25,3090
40.25,3091
40.27059,3092
40.27329,3093
40.27818,3094
40.28459,3095
40.29182,3096
40.30878,3097
40.31412,3098
40.32105,3099
40.32205,3100
40.32456,3101
40.32498,3102
40.3273,3103
40.33202,3104
40.33261,3105
